Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"995183","1","995193","","2009-06-15 09:22:07","","711","1088921","<p>I am creating a web page where I have an input text field in which I want to allow only numeric characters like (0,1,2,3,4,5...9) 0-9.</p>

<p>How can I do this using jQuery?</p>
","45261","","576831","","2011-09-03 22:13:45","2016-09-22 09:58:24","How to allow only numeric (0-9) in HTML  inputbox using jQuery?","<jquery><html><validation><numeric>","60","15","284","","2012-01-19 00:17:18"
"1960240","1","1960245","","2009-12-25 01:31:48","","569","1089140","<p>I have a form with name orderproductForm and an undefined number of inputs.</p>

<p>I want to do some kind of jQuery.get or ajax or anything like that that would call a page through Ajax, and send along all the inputs of the form orderproductForm.</p>

<p>I suppose one way would be to do something like</p>

<pre><code>jQuery.get(""myurl"",
          {action : document.orderproductForm.action.value,
           cartproductid : document.orderproductForm.cartproductid.value,
           productid : document.orderproductForm.productid.value,
           ...
</code></pre>

<p>However I do not know exactly all the form inputs. Is there a feature, function or something that would just send ALL the form inputs?</p>

<p>Thanks</p>
","25645","","451518","","2014-07-28 10:19:07","2016-12-21 09:22:07","jQuery AJAX submit form","<jquery><ajax><submit><form-submit><html-form>","14","1","236","",""
"858572","1","858590","","2009-05-13 15:12:45","","473","1089303","<p>We create a <code>Set</code> as:</p>

<pre><code>Set myset = new HashSet()
</code></pre>

<p>How do we create a <code>List</code> in Java?</p>
","93796","","2040375","","2014-11-08 13:27:18","2017-02-13 20:37:16","How to make a new List in Java","<java><list><collections>","19","6","78","",""
"2068344","1","2068371","","2010-01-14 23:34:24","","1571","1094426","<p>If I have a YouTube video URL, is there any way to use PHP and cURL to get the associated thumbnail from the YouTube API?</p>
","241654","","87015","","2015-04-27 13:47:05","2017-02-16 05:59:32","How do I get a YouTube video thumbnail from the YouTube API?","<php><curl><youtube><youtube-api><youtube-data-api>","20","0","896","",""
"5016505","1","5016587","","2011-02-16 12:38:23","","407","1095956","<p>I've created database, for example 'mydb'. </p>

<pre><code>CREATE DATABASE mydb CHARACTER SET utf8 COLLATE utf8_bin;
CREATE USER 'myuser'@'%' IDENTIFIED BY PASSWORD '*HASH';
GRANT ALL ON mydb.* TO 'myuser'@'%';
GRANT ALL ON mydb TO 'myuser'@'%';
GRANT CREATE ON mydb TO 'myuser'@'%';
FLUSH PRIVILEGES;
</code></pre>

<p>Now i can login to database from everywhere, but can't create tables.</p>

<p>How to grant all privileges on that database and (in the future) tables. I can't create tables in 'mydb' database. I always get:</p>

<pre><code>CREATE TABLE t (c CHAR(20) CHARACTER SET utf8 COLLATE utf8_bin);
ERROR 1142 (42000): CREATE command denied to user 'myuser'@'...' for table 't'
</code></pre>
","404395","","520567","","2015-06-01 18:09:34","2016-03-24 14:18:49","MySQL: Grant **all** privileges on database","<mysql><mariadb><mysql-error-1142>","9","6","163","",""
"215497","1","215505","","2008-10-18 19:53:12","","1783","1096399","<p>In Java, are there clear rules on when to use each of access modifiers, namely the default (package private), <code>public</code>, <code>protected</code> and <code>private</code>, while making <code>class</code> and <code>interface</code> and dealing with inheritance?</p>
","625","","832230","","2016-08-07 02:49:16","2017-01-14 20:32:57","In Java, difference between default, public, protected, and private","<java><private><public><protected><access-modifiers>","22","10","815","",""
"332872","1","332888","","2008-12-02 02:37:08","","1790","1097519","<p>How do you safely encode a URL using JavaScript such that it can be put into a GET string?</p>

<pre><code>var myUrl = ""http://example.com/index.html?param=1&amp;anotherParam=2"";
var myOtherUrl = ""http://example.com/index.html?url="" + myUrl;
</code></pre>

<p>I assume that you need to encode the <code>myUrl</code> variable on that second line?</p>
","9021","nickf","2619912","","2014-10-31 13:13:22","2017-01-26 21:31:43","Encode URL in JavaScript?","<javascript><url><encoding>","12","3","402","",""
"1628088","1","1628334","","2009-10-27 00:27:20","","1601","1104262","<p>How do I reset my local branch to be just like the branch on the remote repository?</p>

<p>I did:</p>

<pre><code>git reset --hard HEAD
</code></pre>

<p>But when I run a <code>git status</code>,</p>

<pre><code>On branch master
Changes to be committed:
  (use ""git reset HEAD &lt;file&gt;..."" to unstage)
      modified:   java/com/mycompany/TestContacts.java
      modified:   java/com/mycompany/TestParser.java
</code></pre>

<p>Can you please tell me why I have these 'modified'? I haven't touched these files? If I did, I want to remove those.</p>
","128983","","1264804","","2016-02-19 18:18:44","2017-02-23 18:15:40","Reset local repository branch to be just like remote repository HEAD","<git><undo>","15","3","568","",""
"400212","1","","","2008-12-30 13:09:05","","2025","1107007","<p>What is the best way to copy text to the clipboard? (multi-browser)</p>

<p>I have tried: </p>

<pre><code>function copyToClipboard(text) {
    if (window.clipboardData) { // Internet Explorer
        window.clipboardData.setData(""Text"", text);
    } else {  
        unsafeWindow.netscape.security.PrivilegeManager.enablePrivilege(""UniversalXPConnect"");  
        const clipboardHelper = Components.classes[""@mozilla.org/widget/clipboardhelper;1""].getService(Components.interfaces.nsIClipboardHelper);  
        clipboardHelper.copyString(text);
    }
}
</code></pre>

<p>but in Internet Explorer it gives a syntax error. In Firefox, it says <code>unsafeWindow is not defined</code>.</p>

<p><strong>Edit</strong> A nice trick without flash: <a href=""http://stackoverflow.com/questions/17527870/how-does-trello-access-the-users-clipboard"">How does Trello access the user&#39;s clipboard?</a></p>
","4264","Dawkins","123671","","2015-01-12 20:40:40","2017-01-18 13:56:37","How do I copy to the clipboard in JavaScript?","<javascript><clipboard><copy-paste>","36","7","640","",""
"630453","1","630475","","2009-03-10 14:25:20","","3407","1111127","<p>According to the HTTP/1.1 Spec: </p>

<blockquote>
  <p>The <strong><code>POST</code></strong> method is used to request that the origin server accept the entity enclosed in the request as a new subordinate of the resource identified by the <code>Request-URI</code> in the <code>Request-Line</code></p>
</blockquote>

<p>In other words, <code>POST</code> is used to <strong>create</strong>.</p>

<blockquote>
  <p>The <strong><code>PUT</code></strong> method requests that the enclosed entity be stored under the supplied <code>Request-URI</code>. If the <code>Request-URI</code> refers to an already existing resource, the enclosed entity SHOULD be considered as a modified version of the one residing on the origin server. If the <code>Request-URI</code> does not point to an existing resource, and that URI is capable of being defined as a new resource by the requesting user agent, the origin server can create the resource with that URI.""</p>
</blockquote>

<p>That is, <code>PUT</code> is used to <strong>create or update</strong>.</p>

<p>So, which one should be used to create a resource? Or one needs to support both?</p>
","19268","alex","124119","Brian R. Bondy","2013-07-13 23:36:02","2017-02-14 06:55:05","PUT vs POST in REST","<http><rest><post><put>","28","8","1570","",""
"3087975","1","3088012","","2010-06-21 19:45:44","","1124","1111201","<p>I've got a list, and I have a click handler for its items:</p>

<pre><code>&lt;ul&gt;
  &lt;li&gt;foo&lt;/li&gt;
  &lt;li&gt;goo&lt;/li&gt;
&lt;/ul&gt;
</code></pre>

<p>How can I change the mouse pointer into a hand pointer (like when hovering over a button)? Right now the pointer turns into a text selection pointer when I hover over the list items.</p>
","246114","","2680216","","2015-04-12 22:57:45","2017-01-19 11:17:21","How can I make the cursor a hand when a user hovers over a list item?","<css>","17","3","121","",""
"966225","1","966234","","2009-06-08 18:24:54","","749","1123133","<p>I have been reading online and some places say it isn't possible, some say it is and then give an example and others refute the example, etc. </p>

<ol>
<li><p>How do I declare a 2 dimensional array in JavaScript? (assuming it's possible) </p></li>
<li><p>How would I access its members? (<code>myArray[0][1]</code> or <code>myArray[0,1]</code>?)</p></li>
</ol>
","388548","","2476755","","2015-04-20 02:52:52","2017-01-03 01:07:45","How can I create a two dimensional array in JavaScript?","<javascript><arrays><multidimensional-array>","33","4","167","",""
"2706500","1","2706537","","2010-04-24 23:09:11","","1002","1124615","<p>How do I generate a random int number in C#?</p>
","434051","","4322","","2015-03-09 21:26:02","2017-02-27 08:46:31","How do I generate a random int number in C#?","<c#><random>","21","1","96","",""
"2594829","1","2594855","","2010-04-07 18:17:29","","770","1126148","<p>It's easy to find duplicates with one field:</p>

<pre><code>SELECT name, COUNT(email) 
FROM users
GROUP BY email
HAVING ( COUNT(email) &gt; 1 )
</code></pre>

<p>So if we have a table</p>

<pre class=""lang-none prettyprint-override""><code>ID   NAME   EMAIL
1    John   asd@asd.com
2    Sam    asd@asd.com
3    Tom    asd@asd.com
4    Bob    bob@asd.com
5    Tom    asd@asd.com
</code></pre>

<p>This query will give us John, Sam, Tom, Tom because they all have the same <code>email</code>.</p>

<p>However, what I want is to get duplicates with the same <code>email</code> <strong>and</strong> <code>name</code>.</p>

<p>That is, I want to get ""Tom"", ""Tom"".</p>

<p>The reason I need this: I made a mistake, and allowed to insert duplicate <code>name</code> and <code>email</code> values. Now I need to remove/change the duplicates, so I need to <em>find</em> them first.</p>
","279776","","419956","","2015-05-08 07:23:51","2017-02-22 15:02:29","Finding duplicate values in a SQL table","<sql><duplicates>","22","1","266","",""
"7352493","1","7385128","","2011-09-08 18:02:15","","779","1127217","<p>When I try opening <a href=""http://www.eclipse.org/"">Eclipse</a>, a pop-up dialog states:</p>

<blockquote>
  <p>Failed to load the JNI shared library ""C:/JDK/bin/client/jvm.dll""`.</p>
</blockquote>

<p>Following this, Eclipse force closes.</p>

<p>Here's a few points I'd like to make:  </p>

<ul>
<li>I checked to see if anything exists at that path. It does exist.  </li>
<li>My Eclipse and <a href=""http://www.oracle.com/technetwork/java/javase/overview/index.html"">Java SE Development Kit</a> are both 64-bit. I checked my system, and it can handle 64-bit.  </li>
<li>I've searched for this problem on Google and on Stack&nbsp;Overflow, and the only answer I found was to download the 32-bit versions of JDK and Eclipse.</li>
</ul>

<p>Downloading the 32-bit versions is something I only want to do as a very last resort.<br>
What would be suggested to solve this issue?</p>
","834063","","834063","","2013-02-18 19:19:24","2017-01-11 08:19:46","Failed to load the JNI shared Library (JDK)","<eclipse><jni><java>","37","9","160","","2013-12-01 09:17:34"
"826782","1","","","2009-05-05 20:29:18","","3518","1131540","<p>For anchors that act like buttons (for example, <em>Questions</em>, <em>Tags</em>, <em>Users</em>, etc. at the top of the Stack&nbsp;Overflow page) or tabs, is there a CSS standard way to disable the highlighting effect if the user accidentally selects the text?</p>

<p>I realize this could be done with JavaScript, and a little googling yielded the Mozilla-only <code>-moz-user-select</code> option.</p>

<p>Is there a standard-compliant way to accomplish this with CSS, and if not, what is the ""best practice"" approach?</p>
","","anon","1063716","anon","2016-07-22 15:45:31","2017-03-02 17:34:38","How to disable text selection highlighting using CSS?","<css><cross-browser><highlighting><textselection>","33","8","1013","",""
"2619584","1","","","2010-04-12 02:37:40","","314","1133280","<p>I went to the Environment Variables in 'System' in the control panel and made two new variables, one for user variables and one for system variables. Both were named JAVA_HOME and both pointing to</p>

<blockquote>
  <p>C:\Sun\SDK\jdk\bin</p>
</blockquote>

<p>But for some reason, I still get the below error when running a Java command...</p>

<pre><code>BUILD FAILED
C:\Users\Derek\Desktop\eclipse\eclipse\glassfish\setup.xml:161: The following error  occurred while executing this line:
C:\Users\Derek\Desktop\eclipse\eclipse\glassfish\setup.xml:141: The following error occurred while executing this line:
C:\Users\Derek\Desktop\eclipse\eclipse\glassfish\setup.xml:137: Please set java.home to a JDK installation

Total time: 1 second
C:\Users\Derek\Desktop\eclipse\eclipse\glassfish&gt;lib\ant\bin\ant -f setup.xml
Unable to locate tools.jar. Expected to find it in C:\Program Files\Java\jre6\lib\tools.jar
Buildfile: setup.xml
</code></pre>

<p>How can I fix this problem?</p>
","312402","","63550","","2015-09-06 11:18:14","2016-09-17 14:36:34","How to set java_home on Windows 7?","<java><windows-7><java-home><system-variable>","16","7","86","",""
"2389361","1","2389423","","2010-03-05 19:24:44","","2345","1133472","<p>Within my master branch, I did a <code>git merge some-other-branch</code> locally, but never pushed the changes to origin master. I didn't mean to merge, so I'd like to undo it. When doing a <code>git status</code> after my merge, I was getting this message:</p>

<pre><code># On branch master
# Your branch is ahead of 'origin/master' by 4 commits.
</code></pre>

<p>Based upon some <a href=""http://www.gitready.com/intermediate/2009/03/16/rolling-back-changes-with-revert.html"" rel=""noreferrer"">instructions I found</a>, I tried running</p>

<pre><code>git revert HEAD -m 1
</code></pre>

<p>but now I'm getting this message with <code>git status</code>:</p>

<pre><code># On branch master
# Your branch is ahead of 'origin/master' by 5 commits.
</code></pre>

<p>I don't want my branch to be ahead by any number of commits. How do I get back to that point?</p>
","107277","","3190005","","2016-10-28 16:44:58","2017-02-16 21:54:41","Undo a Git merge that hasn't been pushed yet","<git><undo><git-merge>","24","5","763","",""
"26551","1","92057","","2008-08-25 18:14:18","","717","1136300","<p>I need to pass id and password to a cmd (or bat) file at the time of running rather than hardcoding them into the file.</p>

<p>Here's what the command line looks like:</p>

<pre><code>test.cmd admin P@55w0rd &gt; test-log.txt
</code></pre>
","730","Keng","2642204","Keng","2014-10-09 13:36:45","2016-11-15 12:49:39","How to pass command line parameters to a batch file?","<windows><batch-file><command-line><cmd>","12","2","163","",""
"8313941","1","8313994","","2011-11-29 16:08:39","","10","1139286","<p>What would be the best regular expression for this scenario?</p>

<p>Given this URL:</p>

<pre class=""lang-none prettyprint-override""><code>http://php.net/manual/en/function.preg-match.php
</code></pre>

<p>How should I go about selecting everything between (but not including) <code>http://php.net</code> and <code>.php</code>:</p>

<pre class=""lang-none prettyprint-override""><code>/manual/en/function.preg-match
</code></pre>

<p>This is for an <a href=""http://en.wikipedia.org/wiki/Nginx"" rel=""nofollow"">Nginx</a> configuration file.</p>
","942767","","63550","","2014-06-30 17:46:46","2014-06-30 17:47:58","Match the path of a URL, minus the filename extension","<regex><nginx>","11","1","4","",""
"627435","1","627453","","2009-03-09 18:16:11","","726","1140204","<p>How to remove an element from a list by index in Python?</p>

<p>I found the <code>list.remove</code> method, but say I want to remove the last element, how do I do this? It seems like the default remove searches the list, but I don't want any search to be performed.</p>
","51816","Joan Venge","920371","","2014-12-16 22:22:41","2017-02-15 13:09:53","How to remove an element from a list by index in Python?","<python><list>","10","7","111","",""
"208105","1","208106","","2008-10-16 10:57:45","","3614","1143073","<p>Say I create an object as follows:</p>

<pre><code>var myObject = {
    ""ircEvent"": ""PRIVMSG"",
    ""method"": ""newURI"",
    ""regex"": ""^http://.*""
};
</code></pre>

<p>What is the best way to remove the property <code>regex</code> to end up with new <code>myObject</code> as follows?</p>

<pre><code>var myObject = {
    ""ircEvent"": ""PRIVMSG"",
    ""method"": ""newURI""
};
</code></pre>
","27929","johnstok","63550","","2017-02-19 08:59:32","2017-02-19 08:59:32","How do I remove a property from a JavaScript object?","<javascript><javascript-objects><object-properties>","18","1","646","",""
"171027","1","171049","","2008-10-04 21:33:10","","1700","1145602","<p>What is the best method in jQuery to add an additional row to a table as the last row?</p>

<p>Is this acceptable?</p>

<pre><code>$('#myTable').append('&lt;tr&gt;&lt;td&gt;my data&lt;/td&gt;&lt;td&gt;more data&lt;/td&gt;&lt;/tr&gt;');
</code></pre>

<p>Are there limitations to what you can add to a table like this (such as inputs, selects, number of rows)?</p>
","5441","Darryl Hein","1709587","Darryl Hein","2015-12-30 19:39:12","2016-10-14 05:18:02","Add table row in jQuery","<javascript><jquery><html-table>","27","3","401","",""
"7172784","1","7173011","","2011-08-24 08:51:11","","1293","1147288","<p>I use Ubuntu and installed Curl on it. I want to test my Spring REST application with Curl. I wrote my POST code at Java side. However, I want to test it with Curl. I am trying to post a JSON data. An example data is like this:</p>

<pre><code>{""value"":""30"",""type"":""Tip 3"",""targetModule"":""Target 3"",""configurationGroup"":null,""name"":""Configuration Deneme 3"",""description"":null,""identity"":""Configuration Deneme 3"",""version"":0,""systemId"":3,""active"":true}
</code></pre>

<p>I use this command:</p>

<pre><code>curl -i \
    -H ""Accept: application/json"" \
    -H ""X-HTTP-Method-Override: PUT"" \
    -X POST -d ""value"":""30"",""type"":""Tip 3"",""targetModule"":""Target 3"",""configurationGroup"":null,""name"":""Configuration Deneme 3"",""description"":null,""identity"":""Configuration Deneme 3"",""version"":0,""systemId"":3,""active"":true \
    http://localhost:8080/xx/xxx/xxxx
</code></pre>

<p>It returns this error:</p>

<pre><code>HTTP/1.1 415 Unsupported Media Type
Server: Apache-Coyote/1.1
Content-Type: text/html;charset=utf-8
Content-Length: 1051
Date: Wed, 24 Aug 2011 08:50:17 GMT
</code></pre>

<p>The error description is this:</p>

<blockquote>
  <p><em>The server refused this request because the request entity is in a format not supported by the requested resource for the requested method ().</em></p>
</blockquote>

<p>Tomcat log:
    ""POST /ui/webapp/conf/clear HTTP/1.1"" 415 1051</p>

<p>Any ideas about the right format of the Curl command?</p>

<p><strong>EDIT:</strong></p>

<p>This is my Java side PUT code (I have tested GET and DELETE and they work)</p>

<pre><code>@RequestMapping(method = RequestMethod.PUT)
public Configuration updateConfiguration(HttpServletResponse response, @RequestBody Configuration configuration) { //consider @Valid tag
    configuration.setName(""PUT worked"");
    //todo If error occurs response.sendError(HttpServletResponse.SC_NOT_FOUND);
    return configuration;
} 
</code></pre>
","453596","","5136131","","2016-09-20 18:46:41","2017-02-14 21:40:23","How to POST JSON data with Curl from Terminal/Commandline to Test Spring REST?","<json><rest><spring-mvc><curl>","13","2","381","",""
"273192","1","273227","","2008-11-07 18:56:45","","1950","1150232","<p>What is the most elegant way to check if the directory a file is going to be written to exists, and if not, create the directory using Python? Here is what I tried:</p>

<pre><code>import os

file_path = ""/my/directory/filename.txt""
directory = os.path.dirname(file_path)

try:
    os.stat(directory)
except:
    os.mkdir(directory)       

f = file(filename)
</code></pre>

<p>Somehow, I missed <code>os.path.exists</code> (thanks kanja, Blair, and Douglas). This is what I have now:</p>

<pre><code>def ensure_dir(file_path):
    directory = os.path.dirname(file_path)
    if not os.path.exists(directory):
        os.makedirs(directory)
</code></pre>

<p>Is there a flag for ""open"", that makes this happen automatically?</p>
","13055","Parand","2062965","Parand","2017-02-16 14:38:27","2017-02-16 14:38:27","How to check if a directory exists and create it if necessary?","<python><exception><directory>","21","5","498","",""
"61212","1","64966","","2008-09-14 09:06:10","","4323","1150742","<p>How do you delete untracked local files from your current working tree?</p>
","4883","Tim","775138","","2017-02-10 23:48:10","2017-03-02 20:09:06","How to remove local (untracked) files from the current Git working tree?","<git><branch><git-branch>","27","4","1115","",""
"18153234","1","18153551","","2013-08-09 18:24:37","","717","1157333","<p>How do I center a div of one column size within the container (12 columns) in <a href=""https://en.wikipedia.org/wiki/Bootstrap_%28front-end_framework%29"" rel=""noreferrer"">Twitter Bootstrap</a> 3.</p>

<p>Please see the starter <a href=""http://jsfiddle.net/qejjP/2/"" rel=""noreferrer"">fiddle</a>. </p>

<pre><code>&lt;body class=""container""&gt;
    &lt;div class=""col-lg-1 col-offset-6 centered""&gt;
        &lt;img data-src=""holder.js/100x100"" alt="""" /&gt;
    &lt;/div&gt;
&lt;/body&gt;
</code></pre>

<p>So, I want a <code>div</code>, with a class <code>centered</code> to be centered within the container. I may use a row if there are multiple divs, but for now I just want a div with size of one column centered within the container (12 columns).</p>

<p>I am also not sure the above approach is good enough as the intention is not to offset the <code>div</code> by half. I do not need free spaces outside the <code>div</code> and the contents of the <code>div</code> shrink in proportion. I want to <strong>empty space outside the div to be evenly distributed</strong> (shrink till the container width == one column).</p>
","303477","","3576214","","2016-04-18 11:32:07","2017-01-11 14:05:48","Center a column using Twitter Bootstrap 3","<css><twitter-bootstrap><twitter-bootstrap-3><centering>","22","0","282","",""
"918886","1","918931","","2009-05-28 02:03:43","","1134","1159411","<p>How do I split a string based on a delimiter in Bash?</p>

<p>I have this string stored in a variable:</p>

<pre><code>IN=""bla@some.com;john@home.com""
</code></pre>

<p>Now I would like to split the strings by <code>;</code> delimiter so that I have:</p>

<pre><code>ADDR1=""bla@some.com""
ADDR2=""john@home.com""
</code></pre>

<p>I don't necessarily need the <code>ADDR1</code> and <code>ADDR2</code> variables. If they are elements of an array that's even better.</p>

<hr>

<p>After suggestions from the answers below, I ended up with the following which is what I was after:</p>

<pre><code>#!/usr/bin/env bash

IN=""bla@some.com;john@home.com""

mails=$(echo $IN | tr "";"" ""\n"")

for addr in $mails
do
    echo ""&gt; [$addr]""
done
</code></pre>

<p>Output:</p>

<pre><code>&gt; [bla@some.com]
&gt; [john@home.com]
</code></pre>

<p>There was a solution involving setting <a href=""http://en.wikipedia.org/wiki/Internal_field_separator"" rel=""noreferrer"">Internal_field_separator</a> (IFS) to <code>;</code>. I am not sure what happened with that answer, how do you reset <code>IFS</code> back to default?</p>

<p>RE: <code>IFS</code> solution, I tried this and it works, I keep the old <code>IFS</code> and then restore it:</p>

<pre><code>IN=""bla@some.com;john@home.com""

OIFS=$IFS
IFS=';'
mails2=$IN
for x in $mails2
do
    echo ""&gt; [$x]""
done

IFS=$OIFS
</code></pre>

<p>BTW, when I tried </p>

<pre><code>mails2=($IN)
</code></pre>

<p>I only got the first string when printing it in loop, without brackets around <code>$IN</code> it works.</p>
","45654","","156060","","2016-05-04 23:55:18","2017-01-24 02:33:53","How do I split a string on a delimiter in Bash?","<bash><shell><scripting>","31","4","352","",""
"273159","1","273188","","2008-11-07 18:48:41","","334","1163497","<p>I'm trying to install a site under an alternative port on a server, but the port may be closed by a firewall. Is there a way to ping out or in, on a specific port, to see if it is open?</p>
","16794","Jason","1563422","","2013-05-17 06:21:36","2017-01-04 10:11:33","How to determine if a port is open on a Windows server?","<windows-server-2003><port><ping>","15","2","97","",""
"455612","1","","","2009-01-18 18:16:41","","709","1174053","<p>I want <code>a</code> to be rounded to <em>13.95</em>.</p>

<pre><code>&gt;&gt;&gt; a
13.949999999999999
&gt;&gt;&gt; round(a, 2)
13.949999999999999
</code></pre>

<p>The <a href=""https://docs.python.org/2/library/functions.html#round"" rel=""noreferrer""><code>round</code></a> function does not work the way I expected.</p>
","","kevin","2411320","Gareth","2016-02-10 02:13:39","2016-12-31 10:51:43","Limiting floats to two decimal points","<python><floating-point><precision>","14","8","160","",""
"3390396","1","3390426","","2010-08-02 17:53:29","","1381","1175752","<p>What is the most appropriate way to test if a variable is undefined in JavaScript? I've seen several possible ways:</p>

<pre><code>if (window.myVariable)
</code></pre>

<p>Or</p>

<pre><code>if (typeof(myVariable) != ""undefined"")
</code></pre>

<p>Or</p>

<pre><code>if (myVariable) //This throws an error if undefined. Should this be in Try/Catch?
</code></pre>
","328397","","63550","","2014-11-23 13:29:20","2017-03-03 19:37:55","How to check for ""undefined"" in JavaScript?","<javascript><undefined>","16","6","397","2014-10-10 13:59:07",""
"1027354","1","1027367","","2009-06-22 13:57:53","","1479","1178228","<p>I have created an unordered list. I feel the bullets in the unordered list are bothersome, so I want to remove them. Is it possible to have a list without bullets?</p>
","38172","","35349","","2016-12-30 16:11:04","2017-02-23 01:30:20","Need an unordered list without any bullets","<html><css>","19","0","139","",""
"122102","1","122704","","2008-09-23 16:26:09","","3514","1198017","<p>What is the most efficient way to clone a JavaScript object? I've seen <code>obj = eval(uneval(o));</code> being used, but <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/uneval"" rel=""noreferrer"">that's non-standard and only supported by Firefox</a>.<br/><br/> I've done things like <code>obj = JSON.parse(JSON.stringify(o));</code> but question the efficiency. <br/><br/> I've also seen recursive copying functions with various flaws.
<br />
I'm surprised no canonical solution exists.</p>
","12694","","4390133","JasonBunting","2017-02-24 14:25:51","2017-02-24 14:25:51","What is the most efficient way to deep clone an object in JavaScript?","<javascript><object><clone>","46","11","1068","","2013-05-06 20:45:28"
"1519006","1","1519032","","2009-10-05 09:21:04","","2158","1199125","<p>I created a local branch which I want to 'push' upstream. There is a similar question here on Stack Overflow on how to track a newly created remote branch. </p>

<p>However, my workflow is slightly different. <strong>First</strong> I want to create a local branch, and I will only push it upstream when I'm satisfied and want to share my branch.</p>

<ul>
<li>How would I do that? (my google searches did not seem to come up with anything).</li>
<li>How would I tell my colleagues to pull it from the upstream repository?</li>
</ul>

<p><strong>UPDATE With Git 2.0 there is a simpler answer</strong> I have written below: <a href=""http://stackoverflow.com/a/27185855/109305"">http://stackoverflow.com/a/27185855/109305</a></p>
","109305","","109305","","2016-04-26 10:45:19","2017-02-15 06:57:20","How do you create a remote Git branch?","<git><branch><git-branch>","16","2","865","",""
"613183","1","613218","","2009-03-05 00:49:05","","2074","1199814","<p>I have a dictionary of values read from two fields in a database: a string field and a numeric field. The string field is unique, so that is the key of the dictionary.</p>

<p>I can sort on the keys, but how can I sort based on the values?</p>

<p>Note: I have read Stack Overflow question <a href=""http://stackoverflow.com/questions/72899"">How do I sort a list of dictionaries by values of the dictionary in Python?</a> and probably could change my code to have a list of dictionaries, but since I do not really need a list of dictionaries I wanted to know if there is a simpler solution.</p>
","2786","FKCoder","603977","FKCoder","2014-07-22 03:04:30","2017-02-23 05:55:56","Sort a Python dictionary by value","<python><sorting><dictionary>","35","5","726","",""
"1338728","1","1338744","","2009-08-27 03:39:50","","2020","1204689","<p>I would like to know how to delete a commit.</p>

<p>By ""delete"", I mean it is as if I didn't make that commit, and when I do a push in the future, my changes will not push to the remote branch.</p>

<p>I read git help, and I think the command I should use is <code>git reset --hard HEAD</code>.  Is this correct?</p>
","128983","","","user456814","2015-10-16 04:34:35","2017-03-01 15:15:44","Delete commits from a branch in Git","<git><git-rebase>","21","4","787","",""
"17666249","1","17666279","","2013-07-16 00:43:48","","702","1207197","<p>I have a .sql file with an export from phpMyAdmin. I want to import it into a different server using the command line.</p>

<p>I have a <a href=""http://en.wikipedia.org/wiki/Windows_Server_2008"">Windows Server 2008</a> R2 installation. I placed the .sql file on the C drive, and I tried this command</p>

<pre><code>database_name &lt; file.sql
</code></pre>

<p>It is not working I get syntax errors.</p>

<p>How can I import this file without a problem?</p>

<p>Do I need to create a database first?</p>
","1915046","","63550","","2014-11-29 09:31:47","2017-03-01 10:55:38","How to import an SQL file using the command line in MySQL?","<mysql><sql><command-line><import>","28","1","267","",""
"116292","1","116345","","2008-09-22 17:35:32","","48","1208697","<p>I'm a PHP developer and now I use <a href=""http://en.wikipedia.org/wiki/Notepad_%28software%29"" rel=""nofollow noreferrer"">Notepad++</a> for code editing, but lately I've been searching for an IDE to ease my work.</p>

<p>I've looked into <a href=""http://en.wikipedia.org/wiki/Eclipse_%28software%29"" rel=""nofollow noreferrer"">Eclipse</a>, <a href=""http://en.wikipedia.org/wiki/Aptana#Aptana_Studio"" rel=""nofollow noreferrer"">Aptana Studio</a> and several others, but I'm not really decided, they all look nice enough but a bit complicated. I'm sure it'll all get easy once I get used to it, but I don't want to waste my time.</p>

<p>This is what I'm looking for:</p>

<ul>
    <li>FTP support</li>
    <li>Code highlight</li>
    <li>SVN support would be great</li>
    <li>Ruby and JavaScript would be great</li>
</ul>
","20603","Brayn","63550","Marc Gear","2011-06-03 11:53:37","2011-09-30 19:22:19","What is the best IDE for PHP?","<php><ide>","40","0","209","2011-06-08 13:40:44","2010-08-01 00:13:00"
